f_frame_counter_left_camera,CAN_S_Gaze_ROI,MS_S_Gaze_ROI_X_Raw,MS_S_Gaze_ROI_Y_Raw,MS_S_Head_rot_X,MS_S_Head_rot_Y,MS_S_Head_rot_Z,HSVL_MS_S_Head_Pos_Veh_X,HSVL_MS_S_Head_Pos_Veh_Y,HSVL_MS_S_Head_Pos_Veh_Z,MS_S_Gaze_LE_Center_X,MS_S_Gaze_LE_Center_Y,MS_S_Gaze_LE_Center_Z,MS_S_Gaze_LE_VA_rot_X,MS_S_Gaze_LE_VA_rot_Y,MS_S_Gaze_LE_VA_rot_Z,MS_S_Gaze_RE_Center_X,MS_S_Gaze_RE_Center_Y,MS_S_Gaze_RE_Center_Z,MS_S_Gaze_RE_VA_rot_X,MS_S_Gaze_RE_VA_rot_Y,MS_S_Gaze_RE_VA_rot_Z,MS_S_Gaze_rot_X,MS_S_Gaze_rot_Y,MS_S_Gaze_rot_Z,headDir_X_L,headDir_Y_L,headDir_Z_L,headDir_X_R,headDir_Y_R,headDir_Z_R,headDir_X_mid,headDir_Y_mid,headDir_Z_mid,Rot_headDir_X_mid,Rot_headDir_Y_mid,Rot_headDir_Z_mid,roi_idx_h,roi_name_h,roi_X,roi_Y,intersect_x_h,intersect_y_h,intersect_z_h
46850.0000,3.0000,43.0000,49.0000,-1.4000,-10.2000,0.8000,1502.0000,-413.0000,860.0000,1499.0000,-443.0000,863.0000,0.0000,-7.1000,-0.3000,1498.0000,-382.0000,863.0000,0.0000,-7.1000,-0.3000,0.0000,-7.1095,-0.2996,0.9985,0.0085,-0.0541,0.9985,0.0085,-0.0541,0.9985,0.0085,-0.0539,0.0000,3.0911,0.4889,3, /Windshield  Driver ,42,26,1071.4773,-416.6737,883.2504
46851.0000,3.0000,43.0000,45.0000,-1.5000,-10.1000,0.8000,1502.0000,-412.0000,860.0000,1499.0000,-443.0000,863.0000,0.0000,-7.2000,-0.3000,1498.0000,-382.0000,863.0000,0.0000,-7.2000,-0.3000,0.0000,-7.1656,-0.2503,0.9987,0.0085,-0.0506,0.9987,0.0085,-0.0506,0.9986,0.0094,-0.0512,0.0000,2.9351,0.5384,3, /Windshield  Driver ,42,26,1069.6749,-416.0624,882.1674
46852.0000,3.0000,43.0000,44.0000,-1.6000,-10.1000,0.9000,1502.0000,-412.0000,860.0000,1499.0000,-443.0000,863.0000,0.0000,-7.3000,-0.2000,1498.0000,-381.0000,863.0000,0.0000,-7.3000,-0.2000,0.0000,-7.2839,-0.1948,0.9987,0.0120,-0.0489,0.9987,0.0120,-0.0489,0.9987,0.0121,-0.0491,0.0000,2.8170,0.6923,3, /Windshield  Driver ,42,27,1068.3014,-417.2405,881.3421
46853.0000,3.0000,43.0000,43.0000,-1.7000,-10.1000,0.9000,1503.0000,-412.0000,860.0000,1499.0000,-443.0000,863.0000,0.0000,-7.2000,-0.2000,1497.0000,-381.0000,862.0000,0.0000,-7.2000,-0.2000,0.0000,-7.2185,-0.1623,0.9986,0.0120,-0.0506,0.9986,0.0120,-0.0506,0.9987,0.0126,-0.0503,0.0000,2.8824,0.7249,3, /Windshield  Driver ,42,27,1069.1409,-417.4895,881.8466
46854.0000,3.0000,43.0000,42.0000,-1.8000,-10.1000,0.9000,1503.0000,-412.0000,860.0000,1499.0000,-443.0000,863.0000,0.0000,-7.1000,-0.2000,1497.0000,-381.0000,862.0000,0.0000,-7.1000,-0.2000,0.0000,-7.0598,-0.1738,0.9986,0.0120,-0.0524,0.9986,0.0120,-0.0524,0.9985,0.0124,-0.0531,0.0000,3.0410,0.7135,3, /Windshield  Driver ,42,26,1070.9825,-417.3800,882.9531
46855.0000,3.0000,43.0000,43.0000,-1.8000,-10.1000,0.9000,1503.0000,-412.0000,860.0000,1499.0000,-442.0000,863.0000,0.0000,-7.1000,-0.4000,1497.0000,-381.0000,862.0000,0.0000,-7.1000,-0.4000,0.0000,-7.0599,-0.3581,0.9986,0.0085,-0.0524,0.9986,0.0085,-0.0524,0.9985,0.0092,-0.0531,0.0000,3.0410,0.5292,3, /Windshield  Driver ,42,26,1070.9808,-415.9901,882.9521
46856.0000,3.0000,43.0000,43.0000,-1.9000,-10.1000,1.0000,1503.0000,-412.0000,861.0000,1498.0000,-442.0000,863.0000,0.0000,-7.2000,-0.8000,1497.0000,-381.0000,862.0000,0.0000,-7.2000,-0.8000,0.0000,-7.2357,-0.7986,0.9987,0.0032,-0.0506,0.9987,0.0032,-0.0506,0.9987,0.0033,-0.0500,0.0000,2.8654,0.1872,3, /Windshield  Driver ,42,26,1070.4766,-413.4129,882.6491
46857.0000,3.0000,42.0000,43.0000,-1.9000,-10.1000,1.0000,1502.0000,-412.0000,860.0000,1498.0000,-442.0000,863.0000,0.0000,-7.5000,-1.3000,1497.0000,-381.0000,862.0000,0.0000,-7.5000,-1.3000,0.0000,-7.4536,-1.3389,0.9990,-0.0055,-0.0454,0.9990,-0.0055,-0.0454,0.9989,-0.0062,-0.0462,-0.0000,2.6475,-0.3534,3, /Windshield  Driver ,43,27,1066.3120,-409.3127,880.1468
46858.0000,3.0000,42.0000,44.0000,-1.9000,-10.1000,1.1000,1502.0000,-412.0000,860.0000,1498.0000,-442.0000,863.0000,0.0000,-7.6000,-1.8000,1497.0000,-381.0000,862.0000,0.0000,-7.6000,-1.8000,0.0000,-7.5563,-1.8026,0.9990,-0.0125,-0.0436,0.9990,-0.0125,-0.0436,0.9989,-0.0125,-0.0444,-0.0000,2.5451,-0.7186,3, /Windshield  Driver ,43,27,1065.1048,-406.5203,879.4214
46859.0000,3.0000,43.0000,44.0000,-2.0000,-10.1000,1.3000,1502.0000,-412.0000,860.0000,1498.0000,-442.0000,863.0000,0.0000,-7.6000,-2.1000,1497.0000,-381.0000,862.0000,0.0000,-7.6000,-2.1000,0.0000,-7.6414,-2.1241,0.9989,-0.0143,-0.0437,0.9989,-0.0143,-0.0437,0.9990,-0.0147,-0.0429,-0.0000,2.4606,-0.8431,3, /Windshield  Driver ,43,27,1064.1025,-405.5562,878.8191
46860.0000,3.0000,43.0000,45.0000,-2.1000,-10.0000,1.4000,1502.0000,-412.0000,860.0000,1498.0000,-442.0000,863.0000,0.0000,-7.7000,-2.3000,1496.0000,-381.0000,862.0000,0.0000,-7.7000,-2.3000,0.0000,-7.7246,-2.3417,0.9991,-0.0160,-0.0402,0.9991,-0.0160,-0.0402,0.9991,-0.0168,-0.0397,-0.0000,2.2777,-0.9619,3, /Windshield  Driver ,43,28,1061.9177,-404.6111,877.5064
46861.0000,3.0000,43.0000,46.0000,-2.1000,-10.0000,1.4000,1502.0000,-412.0000,860.0000,1498.0000,-443.0000,863.0000,0.0000,-7.8000,-2.4000,1496.0000,-381.0000,862.0000,0.0000,-7.8000,-2.4000,0.0000,-7.7694,-2.4419,0.9991,-0.0178,-0.0384,0.9991,-0.0178,-0.0384,0.9991,-0.0185,-0.0390,-0.0000,2.2329,-1.0621,3, /Windshield  Driver ,44,28,1061.3802,-403.8311,877.1834
46862.0000,3.0000,43.0000,46.0000,-2.0000,-10.1000,1.3000,1501.0000,-412.0000,860.0000,1498.0000,-443.0000,863.0000,0.0000,-7.8000,-2.5000,1496.0000,-381.0000,862.0000,0.0000,-7.8000,-2.5000,0.0000,-7.7586,-2.5084,0.9990,-0.0213,-0.0402,0.9990,-0.0213,-0.0402,0.9989,-0.0214,-0.0409,-0.0000,2.3434,-1.2274,3, /Windshield  Driver ,44,28,1062.6438,-402.6078,877.9427
46863.0000,3.0000,43.0000,46.0000,-1.9000,-10.2000,1.1000,1501.0000,-413.0000,860.0000,1498.0000,-443.0000,862.0000,0.0000,-7.7000,-2.6000,1496.0000,-382.0000,862.0000,0.0000,-7.7000,-2.6000,0.0000,-7.7239,-2.5623,0.9987,-0.0264,-0.0436,0.9987,-0.0264,-0.0436,0.9987,-0.0258,-0.0432,-0.0000,2.4775,-1.4787,3, /Windshield  Driver ,44,27,1064.2437,-401.7259,878.9040
46864.0000,3.0000,43.0000,46.0000,-1.8000,-10.3000,1.0000,1501.0000,-413.0000,860.0000,1498.0000,-443.0000,862.0000,0.0000,-7.7000,-2.6000,1496.0000,-382.0000,862.0000,0.0000,-7.7000,-2.6000,0.0000,-7.7016,-2.5965,0.9986,-0.0282,-0.0454,0.9986,-0.0282,-0.0454,0.9986,-0.0281,-0.0454,-0.0000,2.5996,-1.6116,3, /Windshield  Driver ,44,27,1065.6884,-400.7524,879.7720
46865.0000,3.0000,43.0000,46.0000,-1.7000,-10.4000,0.9000,1501.0000,-414.0000,860.0000,1498.0000,-444.0000,862.0000,0.0000,-7.7000,-2.6000,1497.0000,-383.0000,862.0000,0.0000,-7.7000,-2.6000,0.0000,-7.7446,-2.6457,0.9984,-0.0299,-0.0471,0.9984,-0.0299,-0.0471,0.9985,-0.0307,-0.0463,-0.0000,2.6563,-1.7596,3, /Windshield  Driver ,44,27,1066.3582,-400.6480,880.1745
46866.0000,3.0000,43.0000,46.0000,-1.7000,-10.5000,0.9000,1502.0000,-414.0000,860.0000,1498.0000,-444.0000,863.0000,0.0000,-7.8000,-2.7000,1497.0000,-383.0000,862.0000,0.0000,-7.8000,-2.7000,0.0000,-7.8028,-2.6769,0.9984,-0.0316,-0.0471,0.9984,-0.0316,-0.0471,0.9984,-0.0312,-0.0471,-0.0000,2.6981,-1.7910,3, /Windshield  Driver ,44,27,1066.9224,-400.3955,880.5135
46867.0000,3.0000,43.0000,45.0000,-1.7000,-10.4000,1.0000,1502.0000,-415.0000,860.0000,1499.0000,-445.0000,863.0000,0.0000,-7.8000,-2.7000,1497.0000,-384.0000,862.0000,0.0000,-7.8000,-2.7000,0.0000,-7.8112,-2.6805,0.9985,-0.0299,-0.0454,0.9985,-0.0299,-0.0454,0.9985,-0.0296,-0.0452,-0.0000,2.5899,-1.6959,3, /Windshield  Driver ,44,27,1065.6459,-402.0804,879.7465
46868.0000,3.0000,43.0000,45.0000,-1.7000,-10.3000,1.2000,1502.0000,-415.0000,860.0000,1499.0000,-446.0000,863.0000,0.0000,-7.7000,-2.7000,1497.0000,-384.0000,862.0000,0.0000,-7.7000,-2.7000,0.0000,-7.7210,-2.6769,0.9986,-0.0265,-0.0454,0.9986,-0.0265,-0.0454,0.9986,-0.0261,-0.0450,-0.0000,2.5806,-1.4950,3, /Windshield  Driver ,44,27,1065.5328,-403.6087,879.6786
46869.0000,3.0000,43.0000,45.0000,-1.6000,-10.2000,1.3000,1502.0000,-416.0000,860.0000,1499.0000,-446.0000,863.0000,0.0000,-7.6000,-2.7000,1497.0000,-385.0000,862.0000,0.0000,-7.6000,-2.7000,0.0000,-7.6118,-2.6608,0.9987,-0.0247,-0.0454,0.9987,-0.0247,-0.0454,0.9987,-0.0241,-0.0452,-0.0000,2.5901,-1.3800,3, /Windshield  Driver ,43,27,1065.6434,-405.4880,879.7450
46870.0000,3.0000,43.0000,45.0000,-1.5000,-10.0000,1.5000,1502.0000,-416.0000,860.0000,1499.0000,-447.0000,863.0000,0.0000,-7.5000,-2.6000,1498.0000,-385.0000,863.0000,0.0000,-7.5000,-2.6000,0.0000,-7.5331,-2.6160,0.9989,-0.0196,-0.0437,0.9989,-0.0196,-0.0437,0.9989,-0.0198,-0.0431,-0.0000,2.4694,-1.1374,3, /Windshield  Driver ,43,27,1064.2104,-407.3079,878.8840
46871.0000,3.0000,43.0000,45.0000,-1.4000,-9.8000,1.7000,1502.0000,-417.0000,860.0000,1499.0000,-447.0000,863.0000,0.0000,-7.5000,-2.6000,1498.0000,-386.0000,863.0000,0.0000,-7.5000,-2.6000,0.0000,-7.5167,-2.5728,0.9991,-0.0161,-0.0402,0.9991,-0.0161,-0.0402,0.9991,-0.0156,-0.0399,-0.0000,2.2865,-0.8962,3, /Windshield  Driver ,43,28,1062.0232,-410.1171,877.5698
46872.0000,3.0000,43.0000,45.0000,-1.3000,-9.7000,1.7000,1502.0000,-417.0000,860.0000,1500.0000,-448.0000,863.0000,0.0000,-7.6000,-2.6000,1498.0000,-386.0000,863.0000,0.0000,-7.6000,-2.6000,0.0000,-7.5586,-2.5578,0.9992,-0.0161,-0.0367,0.9992,-0.0161,-0.0367,0.9992,-0.0154,-0.0374,-0.0000,2.1446,-0.8809,3, /Windshield  Driver ,43,28,1060.3133,-410.2085,876.5424
46873.0000,3.0000,42.0000,45.0000,-1.2000,-9.7000,1.6000,1502.0000,-418.0000,860.0000,1500.0000,-448.0000,863.0000,0.0000,-7.6000,-2.6000,1498.0000,-387.0000,863.0000,0.0000,-7.6000,-2.6000,0.0000,-7.6041,-2.6353,0.9992,-0.0178,-0.0367,0.9992,-0.0178,-0.0367,0.9992,-0.0184,-0.0366,-0.0000,2.0988,-1.0572,3, /Windshield  Driver ,43,28,1059.7600,-409.8394,876.2099
46874.0000,3.0000,42.0000,45.0000,-1.2000,-9.7000,1.6000,1502.0000,-418.0000,861.0000,1499.0000,-448.0000,863.0000,0.0000,-7.7000,-2.8000,1497.0000,-387.0000,863.0000,0.0000,-7.7000,-2.8000,0.0000,-7.6524,-2.7603,0.9992,-0.0213,-0.0350,0.9992,-0.0213,-0.0350,0.9991,-0.0206,-0.0358,-0.0000,2.0505,-1.1822,3, /Windshield  Driver ,43,28,1060.7453,-408.8942,876.8019
46875.0000,3.0000,42.0000,46.0000,-1.1000,-9.7000,1.5000,1502.0000,-419.0000,861.0000,1499.0000,-449.0000,863.0000,0.0000,-7.7000,-2.9000,1497.0000,-387.0000,863.0000,0.0000,-7.7000,-2.9000,0.0000,-7.6863,-2.8916,0.9991,-0.0248,-0.0349,0.9991,-0.0248,-0.0349,0.9991,-0.0246,-0.0352,-0.0000,2.0163,-1.4121,3, /Windshield  Driver ,43,28,1060.3329,-408.1126,876.5542
46876.0000,3.0000,43.0000,46.0000,-1.1000,-9.8000,1.4000,1502.0000,-419.0000,861.0000,1499.0000,-449.0000,863.0000,0.0000,-7.7000,-3.0000,1497.0000,-387.0000,863.0000,0.0000,-7.7000,-3.0000,0.0000,-7.7036,-3.0350,0.9989,-0.0282,-0.0367,0.9989,-0.0282,-0.0367,0.9989,-0.0289,-0.0366,-0.0000,2.0986,-1.6545,3, /Windshield  Driver ,43,28,1061.3324,-406.2717,877.1547
46877.0000,3.0000,43.0000,47.0000,-1.2000,-9.9000,1.4000,1502.0000,-419.0000,861.0000,1499.0000,-449.0000,863.0000,0.0000,-7.7000,-3.2000,1497.0000,-388.0000,863.0000,0.0000,-7.7000,-3.2000,0.0000,-7.7103,-3.1828,0.9988,-0.0317,-0.0384,0.9988,-0.0317,-0.0384,0.9988,-0.0314,-0.0382,-0.0000,2.1919,-1.8026,3, /Windshield  Driver ,43,28,1062.4593,-405.1668,877.8318
46878.0000,3.0000,43.0000,47.0000,-1.1000,-10.0000,1.3000,1501.0000,-419.0000,860.0000,1499.0000,-449.0000,863.0000,0.0000,-7.7000,-3.3000,1496.0000,-388.0000,863.0000,0.0000,-7.7000,-3.3000,0.0000,-7.6953,-3.3307,0.9986,-0.0352,-0.0402,0.9986,-0.0352,-0.0402,0.9986,-0.0357,-0.0402,-0.0000,2.3067,-2.0495,3, /Windshield  Driver ,44,28,1062.2164,-403.2981,877.6858
46879.0000,3.0000,43.0000,47.0000,-1.1000,-10.2000,1.3000,1501.0000,-419.0000,860.0000,1498.0000,-449.0000,863.0000,0.0000,-7.7000,-3.4000,1496.0000,-388.0000,863.0000,0.0000,-7.7000,-3.4000,0.0000,-7.6585,-3.3932,0.9984,-0.0369,-0.0437,0.9984,-0.0369,-0.0437,0.9983,-0.0368,-0.0444,-0.0000,2.5435,-2.1124,3, /Windshield  Driver ,44,27,1065.0348,-402.9190,879.3793
46880.0000,3.0000,43.0000,47.0000,-1.0000,-10.3000,1.2000,1501.0000,-419.0000,860.0000,1498.0000,-449.0000,862.0000,0.0000,-7.6000,-3.4000,1495.0000,-388.0000,863.0000,0.0000,-7.6000,-3.4000,0.0000,-7.6355,-3.3786,0.9981,-0.0387,-0.0471,0.9981,-0.0387,-0.0471,0.9982,-0.0383,-0.0465,-0.0000,2.6662,-2.1967,3, /Windshield  Driver ,44,27,1066.4822,-402.3329,880.2490
46881.0000,3.0000,43.0000,46.0000,-0.9000,-10.3000,1.2000,1500.0000,-419.0000,860.0000,1498.0000,-450.0000,862.0000,0.0000,-7.7000,-3.3000,1495.0000,-388.0000,863.0000,0.0000,-7.7000,-3.3000,0.0000,-7.6524,-3.3246,0.9983,-0.0369,-0.0454,0.9983,-0.0369,-0.0454,0.9982,-0.0373,-0.0462,-0.0000,2.6493,-2.1426,3, /Windshield  Driver ,44,27,1066.2108,-402.7705,880.0860
46882.0000,3.0000,43.0000,46.0000,-0.8000,-10.3000,1.2000,1500.0000,-419.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.7000,-3.3000,1495.0000,-388.0000,863.0000,0.0000,-7.7000,-3.3000,0.0000,-7.6972,-3.2858,0.9983,-0.0369,-0.0454,0.9983,-0.0369,-0.0454,0.9983,-0.0367,-0.0454,-0.0000,2.6044,-2.1039,3, /Windshield  Driver ,44,27,1065.6834,-403.0444,879.7691
46883.0000,3.0000,43.0000,47.0000,-0.7000,-10.4000,1.2000,1500.0000,-420.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.7000,-3.3000,1495.0000,-388.0000,863.0000,0.0000,-7.7000,-3.3000,0.0000,-7.7442,-3.2712,0.9982,-0.0369,-0.0471,0.9982,-0.0369,-0.0471,0.9983,-0.0364,-0.0464,-0.0000,2.6575,-2.0896,3, /Windshield  Driver ,43,27,1066.3062,-404.1760,880.1433
46884.0000,3.0000,44.0000,48.0000,-0.6000,-10.3000,1.1000,1500.0000,-420.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.8000,-3.1000,1495.0000,-389.0000,863.0000,0.0000,-7.8000,-3.1000,0.0000,-7.7879,-3.0656,0.9984,-0.0352,-0.0436,0.9984,-0.0352,-0.0436,0.9984,-0.0346,-0.0439,-0.0000,2.5135,-1.9823,3, /Windshield  Driver ,43,27,1064.6100,-404.9305,879.1241
46885.0000,3.0000,44.0000,48.0000,-0.4000,-10.3000,1.0000,1500.0000,-420.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.8000,-2.6000,1495.0000,-389.0000,863.0000,0.0000,-7.8000,-2.6000,0.0000,-7.7774,-2.6053,0.9987,-0.0282,-0.0436,0.9987,-0.0282,-0.0436,0.9986,-0.0283,-0.0440,-0.0000,2.5238,-1.6205,3, /Windshield  Driver ,43,27,1064.7247,-407.6857,879.1930
46886.0000,3.0000,45.0000,48.0000,-0.3000,-10.3000,1.0000,1500.0000,-420.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.8000,-2.1000,1495.0000,-389.0000,863.0000,0.0000,-7.8000,-2.1000,0.0000,-7.7593,-2.0889,0.9989,-0.0194,-0.0436,0.9989,-0.0194,-0.0436,0.9988,-0.0192,-0.0443,-0.0000,2.5419,-1.1041,3, /Windshield  Driver ,43,27,1064.9320,-411.6152,879.3176
46887.0000,3.0000,45.0000,49.0000,-0.3000,-10.3000,1.1000,1500.0000,-420.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.8000,-1.7000,1495.0000,-389.0000,863.0000,0.0000,-7.8000,-1.7000,0.0000,-7.7604,-1.6879,0.9990,-0.0108,-0.0436,0.9990,-0.0108,-0.0436,0.9990,-0.0105,-0.0443,-0.0000,2.5410,-0.6045,3, /Windshield  Driver ,42,27,1064.9183,-415.4092,879.3093
46888.0000,3.0000,45.0000,49.0000,-0.3000,-10.3000,1.0000,1500.0000,-420.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.8000,-1.5000,1495.0000,-388.0000,863.0000,0.0000,-7.8000,-1.5000,0.0000,-7.8009,-1.4554,0.9990,-0.0090,-0.0436,0.9990,-0.0090,-0.0436,0.9990,-0.0082,-0.0436,-0.0000,2.5002,-0.4706,3, /Windshield  Driver ,42,27,1064.4361,-416.4226,879.0196
46889.0000,3.0000,45.0000,49.0000,-0.3000,-10.3000,1.1000,1500.0000,-419.0000,860.0000,1497.0000,-450.0000,862.0000,0.0000,-7.9000,-1.3000,1496.0000,-389.0000,863.0000,0.0000,-7.9000,-1.3000,0.0000,-7.8505,-1.3092,0.9991,-0.0038,-0.0419,0.9991,-0.0038,-0.0419,0.9991,-0.0039,-0.0428,-0.0000,2.4510,-0.2259,3, /Windshield  Driver ,42,27,1063.8522,-417.2802,878.6687
46890.0000,3.0000,45.0000,49.0000,-0.3000,-10.2000,1.1000,1500.0000,-419.0000,860.0000,1498.0000,-450.0000,862.0000,0.0000,-7.9000,-1.2000,1496.0000,-388.0000,863.0000,0.0000,-7.9000,-1.2000,0.0000,-7.8654,-1.1655,0.9992,-0.0020,-0.0402,0.9992,-0.0020,-0.0402,0.9992,-0.0014,-0.0408,-0.0000,2.3361,-0.0820,3, /Windshield  Driver ,42,28,1062.4866,-418.3741,877.8482
46891.0000,3.0000,45.0000,49.0000,-0.3000,-10.1000,1.1000,1500.0000,-419.0000,860.0000,1498.0000,-450.0000,862.0000,0.0000,-7.9000,-1.0000,1496.0000,-388.0000,863.0000,0.0000,-7.9000,-1.0000,0.0000,-7.8870,-1.0453,0.9993,0.0015,-0.0384,0.9993,0.0015,-0.0384,0.9993,0.0007,-0.0386,0.0000,2.2145,0.0384,3, /Windshield  Driver ,42,28,1061.0323,-419.2945,876.9743
46892.0000,3.0000,45.0000,49.0000,-0.3000,-10.1000,1.2000,1500.0000,-419.0000,860.0000,1498.0000,-450.0000,862.0000,0.0000,-7.9000,-1.0000,1496.0000,-388.0000,863.0000,0.0000,-7.9000,-1.0000,0.0000,-7.9173,-0.9899,0.9993,0.0032,-0.0384,0.9993,0.0032,-0.0384,0.9993,0.0034,-0.0381,0.0000,2.1844,0.1924,3, /Windshield  Driver ,42,28,1060.6711,-420.4753,876.7573
46893.0000,3.0000,45.0000,49.0000,-0.3000,-10.1000,1.2000,1501.0000,-419.0000,860.0000,1498.0000,-450.0000,862.0000,0.0000,-7.9000,-1.0000,1496.0000,-388.0000,863.0000,0.0000,-7.9000,-1.0000,0.0000,-7.9160,-0.9948,0.9993,0.0032,-0.0384,0.9993,0.0032,-0.0384,0.9993,0.0033,-0.0381,0.0000,2.1857,0.1874,3, /Windshield  Driver ,42,28,1060.7474,-420.4402,876.8032
46894.0000,3.0000,45.0000,49.0000,-0.3000,-10.0000,1.3000,1501.0000,-419.0000,860.0000,1498.0000,-449.0000,862.0000,0.0000,-7.9000,-1.1000,1496.0000,-388.0000,863.0000,0.0000,-7.9000,-1.1000,0.0000,-7.8725,-1.0545,0.9993,0.0032,-0.0367,0.9993,0.0032,-0.0367,0.9993,0.0040,-0.0372,0.0000,2.1295,0.2267,3, /Windshield  Driver ,42,28,1060.0695,-420.7444,876.3958
46895.0000,3.0000,45.0000,49.0000,-0.4000,-10.0000,1.3000,1500.0000,-419.0000,860.0000,1498.0000,-449.0000,862.0000,0.0000,-7.8000,-1.1000,1496.0000,-388.0000,863.0000,0.0000,-7.8000,-1.1000,0.0000,-7.8435,-1.1034,0.9993,0.0032,-0.0384,0.9993,0.0032,-0.0384,0.9993,0.0031,-0.0377,0.0000,2.1585,0.1777,3, /Windshield  Driver ,42,28,1060.3604,-420.3639,876.5707
46896.0000,3.0000,45.0000,48.0000,-0.4000,-9.9000,1.3000,1500.0000,-418.0000,860.0000,1498.0000,-449.0000,862.0000,0.0000,-7.9000,-1.1000,1496.0000,-387.0000,863.0000,0.0000,-7.9000,-1.1000,0.0000,-7.8547,-1.1216,0.9994,0.0032,-0.0349,0.9994,0.0032,-0.0349,0.9994,0.0028,-0.0357,0.0000,2.0473,0.1599,3, /Windshield  Driver ,42,28,1059.0182,-419.2305,875.7641
46897.0000,3.0000,45.0000,48.0000,-0.5000,-9.7000,1.3000,1500.0000,-418.0000,860.0000,1498.0000,-449.0000,862.0000,0.0000,-7.9000,-1.1000,1496.0000,-387.0000,863.0000,0.0000,-7.9000,-1.1000,0.0000,-7.9004,-1.1293,0.9995,0.0032,-0.0314,0.9995,0.0032,-0.0314,0.9995,0.0027,-0.0314,0.0000,1.8016,0.1528,3, /Windshield  Driver ,42,29,1056.0239,-419.1839,873.9650
46898.0000,3.0000,45.0000,48.0000,-0.6000,-9.8000,1.3000,1500.0000,-418.0000,860.0000,1498.0000,-449.0000,862.0000,0.0000,-7.9000,-1.1000,1496.0000,-387.0000,863.0000,0.0000,-7.9000,-1.1000,0.0000,-7.9365,-1.1443,0.9994,0.0032,-0.0332,0.9994,0.0032,-0.0332,0.9995,0.0024,-0.0326,0.0000,1.8655,0.1374,3, /Windshield  Driver ,42,29,1056.8061,-419.0626,874.4350
46899.0000,3.0000,44.0000,48.0000,-0.7000,-9.9000,1.4000,1500.0000,-418.0000,860.0000,1498.0000,-449.0000,862.0000,0.0000,-7.9000,-1.2000,1496.0000,-387.0000,863.0000,0.0000,-7.9000,-1.2000,0.0000,-7.9216,-1.1572,0.9994,0.0031,-0.0349,0.9994,0.0031,-0.0349,0.9994,0.0039,-0.0346,0.0000,1.9807,0.2227,3, /Windshield  Driver ,42,28,1058.2108,-419.7174,875.2790
46900.0000,3.0000,44.0000,48.0000,-0.7000,-10.0000,1.4000,1500.0000,-418.0000,860.0000,1498.0000,-448.0000,862.0000,0.0000,-7.9000,-1.2000,1496.0000,-387.0000,863.0000,0.0000,-7.9000,-1.2000,0.0000,-7.8614,-1.1605,0.9993,0.0031,-0.0367,0.9993,0.0031,-0.0367,0.9993,0.0038,-0.0374,0.0000,2.1409,0.2192,3, /Windshield  Driver ,42,28,1060.1480,-419.6825,876.4430
46901.0000,3.0000,45.0000,48.0000,-0.8000,-10.0000,1.6000,1500.0000,-418.0000,860.0000,1498.0000,-448.0000,862.0000,0.0000,-7.8000,-1.2000,1496.0000,-387.0000,863.0000,0.0000,-7.8000,-1.2000,0.0000,-7.7938,-1.1661,0.9992,0.0066,-0.0384,0.9992,0.0066,-0.0384,0.9992,0.0072,-0.0385,0.0000,2.2092,0.4107,3, /Windshield  Driver ,42,28,1060.9700,-421.1473,876.9370
46902.0000,3.0000,45.0000,48.0000,-0.9000,-10.0000,1.8000,1501.0000,-418.0000,860.0000,1498.0000,-448.0000,862.0000,0.0000,-7.8000,-1.2000,1495.0000,-387.0000,863.0000,0.0000,-7.8000,-1.2000,0.0000,-7.7645,-1.1837,0.9992,0.0100,-0.0385,0.9992,0.0100,-0.0385,0.9992,0.0103,-0.0391,0.0000,2.2392,0.5903,3, /Windshield  Driver ,41,28,1061.3917,-422.5289,877.1903
46903.0000,3.0000,45.0000,48.0000,-0.8000,-9.9000,2.0000,1501.0000,-418.0000,861.0000,1497.0000,-449.0000,862.0000,0.0000,-7.7000,-1.2000,1495.0000,-387.0000,863.0000,0.0000,-7.7000,-1.2000,0.0000,-7.7173,-1.1940,0.9992,0.0135,-0.0385,0.9992,0.0135,-0.0385,0.9992,0.0136,-0.0382,0.0000,2.1873,0.7776,3, /Windshield  Driver ,41,28,1062.3334,-423.9539,877.7562
46904.0000,3.0000,45.0000,49.0000,-0.8000,-9.9000,2.1000,1501.0000,-419.0000,861.0000,1497.0000,-449.0000,862.0000,0.0000,-7.7000,-1.2000,1495.0000,-388.0000,863.0000,0.0000,-7.7000,-1.2000,0.0000,-7.6574,-1.1958,0.9991,0.0152,-0.0385,0.9991,0.0152,-0.0385,0.9991,0.0153,-0.0392,0.0000,2.2476,0.8746,3, /Windshield  Driver ,41,28,1063.0566,-425.6852,878.1907
