f_frame_counter_left_camera,MRA2_ORG_CAN_S_Gaze_ROI,MRA2_ORG_MS_S_Gaze_ROI_X_Raw,MRA2_ORG_MS_S_Gaze_ROI_Y_Raw,MRA2_TARGET_NAME,MRA2_CALC_roi_idx_h,MRA2_CALC_roi_name_h,MRA2_CALC_roi_X,MRA2_CALC_roi_Y,CVT_CALC_roi_idx_h,CVT_CALC_roi_name_h,CVT_CALC_roi_X,CVT_CALC_roi_Y
47693.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,43.0000,1.0000,   /Display    Driver   ,22,21
47694.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,43.0000,1.0000,   /Display    Driver   ,23,21
47695.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,43.0000,1.0000,   /Display    Driver   ,24,20
47696.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,43.0000,1.0000,   /Display    Driver   ,24,18
47697.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,43.0000,1.0000,   /Display    Driver   ,23,20
47698.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,43.0000,1.0000,   /Display    Driver   ,23,19
47699.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,42.0000,1.0000,   /Display    Driver   ,23,19
47700.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,42.0000,1.0000,   /Display    Driver   ,21,19
47701.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,41.0000,1.0000,   /Display    Driver   ,21,20
47702.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,42.0000,1.0000,   /Display    Driver   ,21,21
47703.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,42.0000,1.0000,   /Display    Driver   ,21,19
47704.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,41.0000,1.0000,   /Display    Driver   ,20,20
47705.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,41.0000,1.0000,   /Display    Driver   ,20,19
47706.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,42.0000,1.0000,   /Display    Driver   ,23,19
47707.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,42.0000,1.0000,   /Display    Driver   ,27,18
47708.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,43.0000,1.0000,   /Display    Driver   ,29,16
47709.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,46.0000,44.0000,1.0000,   /Display    Driver   ,30,17
47710.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,45.0000,1.0000,   /Display    Driver   ,30,16
47711.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,45.0000,1.0000,   /Display    Driver   ,31,18
47712.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,45.0000,1.0000,   /Display    Driver   ,31,19
47713.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,45.0000,1.0000,   /Display    Driver   ,32,19
47714.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,49.0000,45.0000,1.0000,   /Display    Driver   ,33,16
47715.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,44.0000,1.0000,   /Display    Driver   ,33,17
47716.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,44.0000,1.0000,   /Display    Driver   ,35,16
47717.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,44.0000,1.0000,   /Display    Driver   ,35,17
47718.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,45.0000,1.0000,   /Display    Driver   ,35,15
47719.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,49.0000,45.0000,1.0000,   /Display    Driver   ,34,17
47720.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,45.0000,1.0000,   /Display    Driver   ,33,15
47721.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,44.0000,1.0000,   /Display    Driver   ,28,14
47722.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,46.0000,43.0000,1.0000,   /Display    Driver   ,25,17
47723.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,42.0000,1.0000,   /Display    Driver   ,22,17
47724.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,41.0000,1.0000,   /Display    Driver   ,21,19
47725.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,40.0000,1.0000,   /Display    Driver   ,19,20
47726.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,40.0000,1.0000,   /Display    Driver   ,18,22
47727.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,40.0000,1.0000,   /Display    Driver   ,17,21
47728.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,40.0000,1.0000,   /Display    Driver   ,17,21
47729.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,16,21
47730.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,17,22
47731.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,38.0000,1.0000,   /Display    Driver   ,16,21
47732.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,38.0000,1.0000,   /Display    Driver   ,17,22
47733.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,38.0000,1.0000,   /Display    Driver   ,16,21
47734.0000,3.0000,45.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,16,21
47735.0000,3.0000,46.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,16,21
47736.0000,3.0000,47.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,16,20
47737.0000,3.0000,48.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,40.0000,1.0000,   /Display    Driver   ,15,19
47738.0000,3.0000,48.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,40.0000,1.0000,   /Display    Driver   ,15,20
47739.0000,3.0000,49.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,40.0000,1.0000,   /Display    Driver   ,14,19
47740.0000,3.0000,49.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,16,19
47741.0000,3.0000,49.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,15,17
47742.0000,3.0000,49.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,39.0000,1.0000,   /Display    Driver   ,16,19
47743.0000,3.0000,49.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,16,18
47744.0000,3.0000,49.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,18,17
47745.0000,3.0000,49.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,17,15
47746.0000,3.0000,49.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,17,18
47747.0000,3.0000,49.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,16,19
47748.0000,3.0000,48.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,17,21
47749.0000,3.0000,46.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,15,22
47750.0000,3.0000,45.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,16,24
47751.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,14,22
47752.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,15,24
47753.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,15,22
47754.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,40.0000,1.0000,   /Display    Driver   ,16,25
47755.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,40.0000,1.0000,   /Display    Driver   ,16,25
47756.0000,3.0000,42.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,42.0000,1.0000,   /Display    Driver   ,17,21
47757.0000,3.0000,42.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,54.0000,1.0000,   /Display    Driver   ,17,19
47758.0000,3.0000,42.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,58.0000,1.0000,   /Display    Driver   ,16,24
47759.0000,3.0000,42.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,56.0000,1.0000,   /Display    Driver   ,15,20
47760.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,50.0000,1.0000,   /Display    Driver   ,15,19
47761.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,45.0000,1.0000,   /Display    Driver   ,14,17
47762.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,41.0000,1.0000,   /Display    Driver   ,14,18
47763.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,39.0000,1.0000,   /Display    Driver   ,14,15
47764.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,14,16
47765.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,14,16
47766.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,37.0000,1.0000,   /Display    Driver   ,15,16
47767.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,14,14
47768.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,16,15
47769.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,15,15
47770.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,17,16
47771.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,17,15
47772.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,17,18
47773.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,17,19
47774.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,19,18
47775.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,18,17
47776.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,37.0000,1.0000,   /Display    Driver   ,18,18
47777.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,18,18
47778.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,19,20
47779.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,39.0000,1.0000,   /Display    Driver   ,19,21
47780.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,39.0000,1.0000,   /Display    Driver   ,19,24
47781.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,40.0000,1.0000,   /Display    Driver   ,19,26
47782.0000,3.0000,42.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,40.0000,1.0000,   /Display    Driver   ,20,25
47783.0000,3.0000,42.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,39.0000,1.0000,   /Display    Driver   ,20,25
47784.0000,3.0000,43.0000,70.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,39.0000,1.0000,   /Display    Driver   ,22,24
47785.0000,3.0000,43.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,39.0000,1.0000,   /Display    Driver   ,24,25
47786.0000,3.0000,43.0000,69.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,39.0000,1.0000,   /Display    Driver   ,25,25
47787.0000,3.0000,43.0000,62.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,46.0000,39.0000,1.0000,   /Display    Driver   ,25,26
47788.0000,3.0000,43.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,46.0000,39.0000,1.0000,   /Display    Driver   ,27,28
47789.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,39.0000,1.0000,   /Display    Driver   ,28,28
47790.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,38.0000,1.0000,   /Display    Driver   ,29,27
47791.0000,3.0000,42.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,38.0000,1.0000,   /Display    Driver   ,29,26
47792.0000,3.0000,42.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,39.0000,1.0000,   /Display    Driver   ,29,27
47793.0000,3.0000,42.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,39.0000,1.0000,   /Display    Driver   ,29,26
47794.0000,3.0000,42.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,40.0000,1.0000,   /Display    Driver   ,30,29
47795.0000,3.0000,42.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,40.0000,1.0000,   /Display    Driver   ,29,29
47796.0000,3.0000,42.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,40.0000,1.0000,   /Display    Driver   ,29,29
47797.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,40.0000,1.0000,   /Display    Driver   ,30,28
47798.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,39.0000,1.0000,   /Display    Driver   ,30,29
47799.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,39.0000,1.0000,   /Display    Driver   ,29,28
47800.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,39.0000,1.0000,   /Display    Driver   ,29,28
47801.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,38.0000,1.0000,   /Display    Driver   ,29,27
47802.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,38.0000,1.0000,   /Display    Driver   ,28,28
47803.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,38.0000,1.0000,   /Display    Driver   ,24,25
47804.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,46.0000,38.0000,1.0000,   /Display    Driver   ,24,27
47805.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,37.0000,1.0000,   /Display    Driver   ,20,27
47806.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,37.0000,1.0000,   /Display    Driver   ,21,26
47807.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,37.0000,1.0000,   /Display    Driver   ,20,24
47808.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,21,23
47809.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,20,20
47810.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,21,20
47811.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,21,20
47812.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,22,21
47813.0000,3.0000,45.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,22,19
47814.0000,3.0000,46.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,23,19
47815.0000,3.0000,47.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,23,16
47816.0000,3.0000,47.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,25,16
47817.0000,3.0000,47.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,25,15
47818.0000,3.0000,47.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,26,13
47819.0000,3.0000,47.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,26,13
47820.0000,3.0000,48.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,27,13
47821.0000,3.0000,48.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,27,11
47822.0000,3.0000,48.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,28,9
47823.0000,3.0000,48.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,27,10
47824.0000,3.0000,47.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,27,9
47825.0000,3.0000,47.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,27,8
47826.0000,3.0000,47.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,27,7
47827.0000,3.0000,47.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,27,11
47828.0000,3.0000,47.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,38.0000,1.0000,   /Display    Driver   ,28,13
47829.0000,3.0000,47.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,39.0000,1.0000,   /Display    Driver   ,26,17
47830.0000,3.0000,46.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,39.0000,1.0000,   /Display    Driver   ,28,14
47831.0000,3.0000,45.0000,52.0000, Windshield  Driver ,,,,,1.0000,   /Display    Driver   ,28,18
47832.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,56.0000,1.0000,   /Display    Driver   ,28,16
47833.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,55.0000,1.0000,   /Display    Driver   ,28,18
47834.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,51.0000,1.0000,   /Display    Driver   ,26,17
47835.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,46.0000,1.0000,   /Display    Driver   ,25,17
47836.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,42.0000,1.0000,   /Display    Driver   ,25,15
47837.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,38.0000,1.0000,   /Display    Driver   ,24,15
47838.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,36.0000,1.0000,   /Display    Driver   ,25,13
47839.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,36.0000,1.0000,   /Display    Driver   ,24,11
47840.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,36.0000,1.0000,   /Display    Driver   ,24,9
47841.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,36.0000,1.0000,   /Display    Driver   ,24,9
47842.0000,3.0000,42.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,36.0000,1.0000,   /Display    Driver   ,23,9
47843.0000,3.0000,42.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,24,6
47844.0000,3.0000,42.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,24,6
47845.0000,3.0000,42.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,24,6
47846.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,24,5
47847.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,24,6
47848.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,24,4
47849.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,25,4
47850.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,25,3
47851.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,26,3
47852.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,34.0000,1.0000,   /Display    Driver   ,27,4
47853.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,35.0000,1.0000,   /Display    Driver   ,26,3
47854.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,34.0000,1.0000,   /Display    Driver   ,26,3
47855.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,34.0000,1.0000,   /Display    Driver   ,24,4
47856.0000,3.0000,43.0000,75.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,34.0000,1.0000,   /Display    Driver   ,23,5
47857.0000,3.0000,43.0000,75.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,35.0000,1.0000,   /Display    Driver   ,21,7
47858.0000,3.0000,43.0000,75.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,35.0000,1.0000,   /Display    Driver   ,21,5
47859.0000,3.0000,43.0000,75.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,35.0000,1.0000,   /Display    Driver   ,20,7
47860.0000,3.0000,43.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,36.0000,1.0000,   /Display    Driver   ,19,7
47861.0000,3.0000,43.0000,69.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,19,10
47862.0000,3.0000,42.0000,62.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,20,9
47863.0000,3.0000,42.0000,57.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,20,10
47864.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,21,10
47865.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,20,10
47866.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,36.0000,1.0000,   /Display    Driver   ,20,8
